"artist_hotttnesss","artist_id","artist_name","artist_mbtags_count","bars_confidence","bars_start","beats_confidence","beats_start","duration","end_of_fade_in","key","key_confidence","latitude","location","longitude","loudness","mode","mode_confidence","release_id","release_name","song_id","start_of_fade_out","tatums_confidence","tatums_start","tempo","terms_freq","time_signature","time_signature_confidence","title","year"
"0.365075971","ARAILOU1241B9CA8CD","Punk'd Royal","0","0.159","0.79954","0.886","0.17906","276.37506","0.154","5","0.532","37.1573567501336","Not available","-63.9333578685195","-5.031",1,"0.409",802468,"Muscles","SOMGWOC12AB0184C27","248.401","1","0.17906","96.123","1","3","1","Young Urbans",0
"0.301505878","AR1WDRJ1187B9BA4B8","BuzzovA!en","0","0.078","0.26959","0.377","0.26959","333.58322","0","1","0.942","37.1573567501336","Not available","-63.9333578685195","-6.282",1,"0.6",219141,"Welcome To Violence","SOIANTQ12A8C13FEC4","328.841","0.578","0.26959","96.384","1","5","0.709","I Don't Like You",0
"0.4642775","AR1NJEP1187FB4F4C1","22-20s","1","0.616","0.71351","0","0.26113","317.46567","0","6","0.413","37.1573567501336","Not available","-63.9333578685195","-6.806",0,"0.453",10180,"22-20s","SODWQCV12A6701F288","303.09","0.228","0.26113","133.325","0.925814481","4","0.982","Hold On",2004
"0.312827767","ARW74FW1187FB554AD","Cookies","0","0.023","0.63685","0.655","0.16096","193.69751","6.792","6","0.833","37.1573567501336","Not available","-63.9333578685195","-5.583",0,"0.625",671562,"House Candy - Bienvenue a La Discoteque","SOMKHUF12AB0180C5E","193.698","0.295","0.16096","125.971","0.970502702","4","0.541","Believe In What I Say",2005
"0.776167742","AR633SY1187B9AC3B9","Weezer","3","1","0.1519","1","0.1519","172.14649","0.084","6","0.733","37.1573567501336","Not available","-63.9333578685195","-6.088",1,"0.772",676528,"Weezer (Rarities Edition)","SOBNCYQ12AB01876B5","161.994","0.984","0.1519","104.115","0.999988619","1","0","Mykel And Carli",2004
"0.346419947","ARSDFYB11F50C4F736","Cutting Edge","0","0.017","1.49744","1","0.50939","256.33914","0.247","4","0.016","34.05349","California - LA","-118.24532","-9.805",1,"0.302",462618,"The Big 14 'n More","SOJAGFU12AB0185693","245.969","0.849","0.26188","120.02","0.96909461","4","0.449","She's Got A Brain (Leli / Zimmerman)",0
"0.314428181","ARABFU01187FB46712","STEVE CAMP","0","0.427","1.46869","1","1.03233","220.89098","0.994","2","0.354","37.1573567501336","Not available","-63.9333578685195","-11.508",0,"0.546",148122,"Steve Camp Compact Favorites","SOJBRNM12A8C134D10","211.766","0.98","1.03233","136.274","0.975699059","4","0","Upon This Rock (Fire And Ice Version)",0
"0.372393097","AROC6N61187FB40B14","Steven Halpern","0","0.077","0.98","0.746","0.34638","223.73832","0","9","0.742","37.1573567501336","Not available","-63.9333578685195","-20.879",1,"0.847",600607,"Chakra Suite","SOLXXZC12A58A7B02D","208.718","0.746","0.34638","205.204","1","4","0.227","6th Chakra: Keynote A - Chakra Suite (Solo Electric Piano Plus Synths)",2001
"0.413885098","ARNUPIM11F4C83BD4D","Melt Banana","0","0.456","0.35643","0.933","0.35643","27.89832","0.136","9","0.008","37.1573567501336","Not available","-63.9333578685195","-3.959",0,"0.291",257800,"Cactuses Come In Flocks","SOLAEZZ12A58A77692","27.898","0.322","0.14747","137.645","1","3","0","So Far So Bad So What?",0
"0.332352464","ARE8V001187B994A56","Guy Forsyth","0","0.798","0.29766","0.798","0.29766","261.8771","0","8","0.162","30.2676","Austin, Texas","-97.74298","-10.954",1,"0.446",810618,"Live at Gruene Hall","SOEAXVC12AB018CBE1","251.199","0.099","0.29766","95.229","1","1","0","When I Think About Love",0
"0","ARX83ZF1187FB3B66A","Helen Hobson","0","0.173","0.43549","0.54","0.43549","176.97914","2.032","8","0.665","37.1573567501336","Not available","-63.9333578685195","-24.633",1,"0.624",448651,"Hobson's Choice","SOTXCIT12AB0180723","167.079","0.206","0.43549","107.537","1","7","0.738","Merry-Go-Round",1996
"0.283562596","AR358YS1187FB44A29","The Jordanaires & Orion","0","0.755","0.55691","0.755","0.55691","86.09914","0","4","0.559","37.20897","Springfield, MO","-93.29156","-15.002",1,"0.318",581460,"Christmas To Elvis from The Jordanaires","SOUIITE12A6D4FC4EA","79.999","0.345","0.40598","203.792","1","1","0","Up on the House Top",0
"0.27925576","ARARFT81187FB41EEA","Alfredo GutiA(c)rrez","0","0.022","1.46768","1","0.83654","171.80689","0.479","2","0.609","37.1573567501336","Not available","-63.9333578685195","-9.486",1,"0.608",255671,"Lo Mejor De Alfredo Gutierrez Y Su Conjunto - 24 Temas Originales","SOFFGJY12A8C138CA8","171.807","1","0.5293","94.937","1","4","0.438","Dos Mujeres",0
"0","ARJNUTI12802FDFB5A","Hard Romantic","0","0.164","2.28505","0.738","0.50048","149.21098","0.473","5","0.511","37.1573567501336","Not available","-63.9333578685195","-23.374",0,"0.648",800656,"Sincerely_","SODMDHD12AB018C558","149.211","0.831","0.03502","69.018","1","5","0.203","Sincerely_",0
"0.288050285","AR7LIU31187B98EF11","Rita Chiarelli","0","0.017","0.2699","0.769","0.2699","252.682","0.346","7","0.787","37.1573567501336","Not available","-63.9333578685195","-11.482",0,"0.682",238124,"Road Rockets","SOEFKLQ12A8C140047","245.772","0","0.2699","89.919","1","3","1","This Is My Life",1992
"0.514523378","AR6I54S1187FB48C6B","Patty Griffin","1","0.931","0.20139","0.931","0.20139","256.39138","0.146","9","0.403","37.1573567501336","Old Town, ME","-63.9333578685195","-14.966",1,"0.529",696967,"Downtown Church","SOVTZPG12AC468E907","243.525","0.937","0.20139","56.184","0.999909218","1","0","All Creatures Of Our God And King",2010
"0.325831241","ARLZ3CF1187B98BD56","Daryl Coley Featuring the New Generation Singers Reunion Choir","0","0.181","0.81104","0.857","0.41734","274.93832","0.374","3","0.497","37.77916","San Francisco, CA","-122.42005","-7.023",1,"0.437",310698,"Praise & Worship","SOGLLCP12A8C141135","263.726","0.821","0.22049","151.164","1","4","0.448","I Will Bless Your Name",0
"0.349488482","ARZEA421187FB5B5BA","Lee Michaels","1","0.746","0.2956","0.746","0.2956","299.4673","0.486","7","0.75","34.05349","Los Angeles, CA","-118.24532","-12.935",1,"0.673",88559,"Space & First Takes","SOCQYLA12A58A79E8E","287.718","0.693","0.07388","89.818","1","1","0","Hold On To Freedom",0
"0.388416224","ARZE0AG1187FB5BF61","The Five Stairsteps","0","0","0.44507","0","0.44507","132.70159","3.094","2","0.565","37.1573567501336","Chicago, IL","-63.9333578685195","-7.692",1,"0.549",293796,"The First Family of Soul: The Best of The Five Stairsteps","SOSQPYX12A8C1388EA","125.167","0.204","0.19981","129.293","1","1","0","Playgirl's Love",0
"0.366741233","AR0QL3J1187FB3748E","Clara Nunes","0","0.027","1.1383","0.086","0.54862","176.90077","2.334","7","0","37.1573567501336","Not available","-63.9333578685195","-10.679",0,"0.072",44829,"Claridade & Canto Das TrAas RaASSas","SOBICZZ12A6D4F82E6","171.497","0.478","0.54862","101.854","1","4","0.624","Sofrimento De Quem Ama (1997 Digital Remaster)",0
"0.370747684","ARHEQ501187FB4F898","Fruko Y Sus Tesos","0","0.003","0.42274","0.935","0.42274","264.61995","0.253","9","0.915","37.1573567501336","Not available","-63.9333578685195","-5",1,"0.586",236221,"Salsa All Stars V","SOAXGPF12A8AE46554","260.539","1","0.14871","109.896","1","4","0.571","La Maquina Del Sabor",0
"0.413159859","ARSSR8L1187B990BC5","Joey Negro","1","0.036","1.27571","0","0.34578","535.69261","2.026","1","0.629","50.67109","Isle of Wight, England","-1.32524","-6.983",1,"0.573",208420,"The Very Best Of Euphoric Dance Breakdown","SOKDVVW12A67ADD8AD","525.549","0.536","0.11154","128.319","0.956217151","4","0.809","Make A Move On Me",2005
"0.215958703","ARTJ9GZ1187B9B46DE","Young-Holt Unlimited","0","0.867","0.44761","0.867","0.44761","243.66975","0","2","0.594","41.88415","Chicago, IL","-87.63241","-12.77",0,"0.504",51853,"Mellow Dreamin'","SOEHKOF12A6D4FA454","236.832","0.243","0.44761","98.072","0.97882545","1","0.242","Wichita Lineman (LP Version)",1970
"0.063724987","ARYUHNV1187FB482AF","Megadrums","0","0.365","1.01443","0.365","1.01443","342.88281","0","0","1","37.1573567501336","Not available","-63.9333578685195","-25.521",1,"0.772",202996,"Ketu","SOBSCTH12A8C138C4B","333.589","0.552","0.16556","72.677","0.933860639","1","0","Primal Forces",0
"0.323550216","ARHBV1W1187B9B496C","Rachel Loy","0","0.224","1.12632","0","0.30657","199.8624","2.374","7","0.694","30.2676","Austin, TX","-97.74298","-8.863",1,"0.677",291706,"The Same Man (For Matthew)","SOGDDAA12A8C1391A9","193.027","0.292","0.09843","72.211","0.936993195","4","0.951","The Same Man (For Matthew)",0
"0.379436972","AR0X3JJ1187FB3A9A7","Hank Locklin","0","0","0.20253","0","0.20253","150.282","0.404","7","0.776","37.1573567501336","McLellan, FL","-63.9333578685195","-12.804",1,"0.678",692436,"Please Help Me I'm Fallin'","SOVIMXL12AB01860DE","144.44","0.877","0.20253","116.279","1","1","0","Let Me Be the One",1995
"0.462963987","AR4R9BI1187FB44767","Earth","0","0.805","1.55059","0.698","0.47722","525.47873","0.311","6","0.319","37.1573567501336","Georgia","-63.9333578685195","-8.575",0,"0.546",206964,"Star Condemn'd","SOMECMH12A8C13833C","518.693","0","0.2083","121.847","1","4","0.539","Endless Winter",0
"0.404566538","ARG4KW31187FB51B7C","Atomic Rooster","1","0.869","0.46191","0.233","0.46191","249.93914","0.206","9","0.959","37.1573567501336","United Kingdom","-63.9333578685195","-13.832",0,"0.674",443912,"The Greatest Hits - Vol. 2","SOKIBDZ12AB0183317","242.265","0.393","0.22085","119.981","1","4","0.65","Take It For Granted",2005
"0.403602008","ARXHWL31187FB476F4","unloco","0","0.094","0.16615","1","0.16615","163.86567","0.113","1","0.469","37.1573567501336","Not available","-63.9333578685195","-5.653",0,"0.45",176415,"Healing","SOWOUVW12A6D4FD0C8","158.343","0.615","0.16615","126.113","1","5","1","Nothing (Album Version)",2001
"0.414196481","ARDIKTV11F43A69FA4","Deodato","0","0.016","1.71316","0.576","0.33895","287.34649","0.09","0","0.532","37.1573567501336","Not available","-63.9333578685195","-11.47",0,"0.39",423523,"Deodato 2","SORFCGF12AF729DD6E","274.727","0.183","0.12407","88.627","0.968408782","4","0.029","Latin Flute",0
"0.477889304","ARRJ3UC1187FB579D7","Wyclef Jean","1","0.002","1.01476","0","0.59377","68.49261","0.43","7","0.345","37.1573567501336","Croix-des-Bouquets,  Haiti","-63.9333578685195","-12.919",1,"0.4",521655,"WELCOME TO HAITII CREOLE 101","SOPDTXH12A8C1411BD","66.374","0","0.59377","142.666","1","4","0.695","Jean Dominique Intro",2004
"0.428650989","ARONPP01187B995FB5","Cockney Rejects","1","0.001","0.95181","0.847","0.20057","250.01751","0.543","9","0.367","52.88356","England","-1.97406","-5.569",0,"0.386",610778,"Out Of The Gutter","SOKCJMY12A8C1449C1","235.938","0.882","0.20057","165.621","0.97011454","4","0","Beginning Of The End",1987
"0.380756416","ARXG6L11187FB5695E","Swami","1","0.028","0.42","0.81","0.42","259.91791","0.177","11","0.771","52.47859","Birmingham/ London, UK","-1.9086","-6.066",1,"0.587",627899,"53431","SOGTAFY12AB017CF0D","256.714","0.868","0.20205","91.988","1","5","0.943","Tonight",2009
"0.463673869","ARQCFI11187FB5AE43","George Jones","0","0.033","0.18092","0","0.18092","232.51546","2.165","4","0.912","37.1573567501336","Beaumont, Texas","-63.9333578685195","-15.497",1,"0.747",279675,"Wine Colored Roses","SOYYHCR12A8AE484B5","225.837","0.42","0.18092","104.346","1","4","0","These Old Eyes Have Seen It All",0
"0.372314996","ARUBDQW1187B98D775","Kim English","0","0.031","2.10321","0.264","0.70037","387.26485","0.218","7","0.026","37.1573567501336","Not available","-63.9333578685195","-8.304",1,"0.396",135569,"Armand Van Helden's Nervous Tracks","SOZLBTL12A8AE48237","382.398","0.587","0.22796","84.015","0.875656047","3","1","Nite Life (Sound Factory Version)",0
"0.435808285","ARR46IW1187FB51C2E","Nicholas Hooper","1","0.351","1.9453","0.266","1.9453","214.90893","4.174","8","0.012","37.1573567501336","Not available","-63.9333578685195","-29.51",1,"0.331",505179,"Harry Potter And The Half-Blood Prince - Original Soundtrack","SOHDPIN12AC960DAC9","203.61","0.05","1.9453","93.633","1","5","0.617","The Killing Of Dumbledore (Harry Potter & The Half-Blood Prince)",0
"0.248024687","AR6DGPH1187B998587","David Evans","0","1","0.26439","1","0.26439","173.26975","0.345","9","0.01","35.83073","Tennessee","-85.97874","-8.243",1,"0.275",434249,"Match Box Blues","SOEKWOW12AAF3B5E1B","167.091","0.744","0.26439","103.546","0.842405304","1","0","Skinny Woman (Gravel Road Woman)",0
"0.313500755","AR8ACFK1187B9B4063","Champion Jack Dupree","0","0.451","0.6195","0.451","0.6195","183.95383","0","5","0.268","37.1573567501336","New Orleans, LA","-63.9333578685195","-13.757",1,"0.324",372935,"The Blues Of Champion Jack Dupree Vol. 1","SOFSZCZ12A8C140AB4","173.436","0.799","0.6195","105.291","0.990475887","1","0","When I Left Home",0
"0.496381146","ARN0DMU1187FB5B63A","Hall & Oates","0","0.595","0.33612","0.595","0.33612","170.29179","0.252","8","0.541","37.1573567501336","Philadelphia, Pennsylvania","-63.9333578685195","-11.314",1,"0.58",627878,"AM Radio Gold: Hall & Oates (Remastered)","SOATQEU12AB017BD60","162.644","0.508","0.14447","153.802","1","1","0","Fall in Philadelphia",1972
"0.417124584","ARVQZNK11E2835CDAC","Archie Bell and The Drells","1","0.225","0.65333","1","0.06321","193.95873","0.345","6","0.827","37.1573567501336","Not available","-63.9333578685195","-14.477",1,"0.645",109026,"I Can't Stop Dancing","SOXBVUJ12A8C13CB38","183.316","0.503","0.06321","100.922","0.918689904","4","0.364","I've Been Trying",2004
"0.406508249","ARMR44C1187FB433D2","Penguin CafA(c) Orchestra","1","0.125","1.54241","0.704","0.58296","293.72036","0.247","2","0.396","37.1573567501336","Not available","-63.9333578685195","-17.448",1,"0.554",60420,"A History","SOLISXB12A6D4FB3B6","279.963","0.305","0.34279","124.513","1","3","0.793","Southern Jukebox Music (Live) (2001 Digital Remaster)",0
"0.345174319","ARDE7I31187FB43352","Gonzalo Rubalcaba","0","0.775","4.55024","0","0.82547","477.49179","3.402","1","0.496","23.1168","Havana, Cuba","-82.38859","-27.621",1,"0.445",24159,"Images: Live From Mt. Fuji","SOHWOYN12A6D4F5F4B","470.547","0.115","0.82547","85.06","1","4","0.882","Peace And Quiet Time",0
"0.38065636","AR1JD6E1187FB5696C","James Last","3","0.891","0.26333","0.891","0.26333","101.642","0","9","0.615","53.07516","Bremen, Germany","8.80466","-9.9",0,"0.562",431155,"Last The Whole Night Long","SOFKMDX12AB0184231","95.904","0.595","0.02936","126.184","1","1","0","Stuff Like That",0
"0.394107804","ARQEPTZ1187FB4CD36","Toby Love","0","1","0.04882","1","0.04882","255.05914","0.171","7","0.535","37.1573567501336","US","-63.9333578685195","-5.052",1,"0.562",509820,"Love Is Back","SOUFLRE12A58A7D6A0","249.945","0.737","0.04882","128.998","1","1","0","Irreplaceable",0
"0.373060493","AROGAPH1187B98CF9C","Benabar","2","0.158","0.3195","0.364","0.3195","235.02322","0","6","0.217","37.1573567501336","Not available","-63.9333578685195","-6.711",1,"0.352",299016,"Live Au Grand Rex","SOUYOSU12A8C139214","235.023","0.235","0.10727","140.407","1","4","0","Porcelaine",2001
"0.524449471","ARX2DLI1187FB4DD03","The Presets","1","0.008","2.62008","0.66","2.16831","281.0771","2.705","9","0.039","37.1573567501336","Sydney, Australia","-63.9333578685195","-11.403",1,"0.252",30908,"Are You The One?","SOFHZSP12A58A79004","275.54","0.908","2.16831","132.946","0.999880965","4","1","Are You The One?",2005
"0.34866534","ARID33C1187FB4610A","David Rose","0","0.013","0.68589","0.881","0.13655","292.80608","0.345","0","0.411","34.16788","Arizona","-111.9307","-13.176",0,"0.362",495391,"Ultra-Lounge / On The Rocks With A Twist - Part 2","SOLLLZR12AB0180455","283.632","0.549","0.13655","109.059","0.991887662","4","0","Wear Your Love Like Heaven / Workin' On A Groovy Thing (Medley) (1997 Digital Remaster)",0
"0.391370587","ARDR4AC1187FB371A1","Montserrat CaballA(c)/Orchestra of the Royal Opera House_ Covent Garden/Carlo Maria Giulini","1","0.128","2.52551","0.367","0.55041","168.56771","4.516","1","0.429","37.1573567501336","Not available","-63.9333578685195","-22.06",1,"0.539",281232,"Verdi: Don Carlo","SOFYJJG12A8BEE9583","161.414","0.234","0.20603","71.609","0.932296176","3","0.975","Don Carlo (2000 Digital Remaster): Tu che le vanitA  (Elisabetta)",0
"0.384773541","ARZEJOT126E2B406FD","Monomonkey","0","0.179","0.25673","0","0.25673","222.30159","0","0","0.502","37.1573567501336","Not available","-63.9333578685195","-5.128",1,"0.576",321274,"Before we all implode","SOGQCRP12AAA15D558","209.496","0.396","0.25673","155.906","1","4","0.145","Where To Hide?",0
"0","ARP4FAI1187FB3E49E","Aram Shelton","0","0.195","1.34632","0.794","0.3133","540.52526","0.247","4","0.587","37.1573567501336","Illinois","-63.9333578685195","-9.479",1,"0.435",800710,"Arrive","SOSLWIY12AB018B6A8","531.122","0.718","0.05619","113.031","0.989618698","3","1","All Dressed Up",0
"0.425450614","AR0WGXC1187B9AAC99","Slum Village","0","0.006","0.04619","0.898","0.04619","152.86812","0","11","0.05","37.1573567501336","Detroit MI","-63.9333578685195","-5.216",0,"0.484",463544,"J-88","SOIPFDV12A58A7C1CE","136.417","1","0.04619","89.957","1","4","0.218","The Things You Do",0
"0.473700501","ARMPRI31187FB4F7D9","Vangelis","5","0.136","0.31327","0.544","0.31327","1280.88771","0.375","8","0.2","39.37413","Volos, Greece","22.95775","-15.357",0,"0.351",307070,"3 Originals","SOWXFNB12A8C13F8F3","1172.428","0.084","0.08063","88.341","1","7","0.694","Heaven And Hell (Part II)",0
"0.33532213","AROW3XO1187B989E72","The Motors","0","0.976","0.43236","0.976","0.43236","393.61261","0.7","4","0.583","37.1573567501336","Not available","-63.9333578685195","-9.897",1,"0.551",28665,"Airport - The Motors Greatest Hits","SOGECCF12A6D4F8AD7","389.898","0","0.21637","149.629","0.982639034","1","0","Dancing The Night Away",1977
"0.24913723","ARCVMYS12454A51E6E","The Sun Harbor's Chorus-Documentary Recordings","0","0.058","1.30415","0.828","0.3083","110.94159","0.665","7","0.022","37.1573567501336","Not available","-63.9333578685195","-15.81",1,"0.495",95066,"Songs of the marines","SOTLKSK12A58A7E3DB","100.339","0.414","0.06477","124.393","1","4","0.121","Marine's hymn",0
"0.341288723","ARY4M3J1187B9AC94C","John Sebastian","1","0.15","2.422","0.415","0.79197","284.00281","0","9","0.712","53.79449","Leeds","-1.54658","-13.452",1,"0.523",620022,"Tar Beach","SOXWTYQ12A58A7BDAD","267.993","0.489","0.51006","71.952","0.994543804","3","0.646","Freezin' From The Inside Out",2001
"0.5457307","ARAKARO1187B9A1EB6","George Michael","2","0.332","0.62257","0","0.15553","266.94485","1.048","10","0.113","37.1573567501336","London, England","-63.9333578685195","-6.694",0,"0.341",292560,"Amazing","SOXZAGF12CF5827515","254.578","0.169","0.15553","128.407","1","4","0.814","Amazing",2004
"0.347104738","ARGAHPJ11F4C83E988","Tilman Sillescu","0","0.18","0.80199","0.605","0.33757","123.24526","0.206","3","0.542","37.1573567501336","Not available","-63.9333578685195","-10.844",0,"0.522",601529,"Battleforge","SOJDEBD12AB018512D","109.912","0.261","0.33757","120.381","1","4","0.854","Escape From The Underrealm",2008
"0.417499645","ARMJAGH1187FB546F3","The Box Tops","1","1","0.34026","1","0.34026","142.36689","0.183","4","0.56","35.14968","Memphis, TN","-90.04892","-11.669",1,"0.206",300828,"Nonstop","SOMLMFQ12A8C13C834","135.564","1","0.34026","93.773","1","1","0","I Can Dig It",1968
"0.331534751","ARQ91R31187FB38A88","Grandpa Jones","0","0.142","0.3603","0.607","0.3603","158.27546","0.56","8","0.735","37.82245","Niagra, KY","-85.69091","-11.446",1,"0.714",760072,"The Unforgettable Grandpa Jones","SOPNHHV12AB0184777","154.186","0.719","0.10265","114.546","1","5","0.973","You Make Our Shack A Mansion",0
"0.316155987","AROBQ0B1187FB404F6","Walter Jackson","0","0.902","0.53995","0.902","0.53995","189.6224","0.119","3","0.5","30.42084","Pensacola, FL","-87.21724","-11.21",1,"0.525",283914,"R&B: From Doo-Wop To Hip-Hop","SOETDZH12A8C132076","179.003","0.139","0.26595","74.55","1","1","0","My Ship Is Comin' In",0
"0.465492356","ARW0Z9V1187B9A0699","Peter Tosh & Winston Scotland","3","0.035","0.97006","0.531","0.14698","328.4371","0.106","7","0.495","37.1573567501336","Westmoreland, Jamaica","-63.9333578685195","-13.002",1,"0.51",415738,"Reggae Anthology - Joe Gibbs: Scorchers From The Early Years [1967-73]","SOHANSY12AB018132E","323.111","0.95","0.14698","143.85","0.894675141","4","0","Maga Dog/ Skanky Dog (Album)",0
"0.426851853","AR6IJJ41187B98C872","Bobby Pulido","0","0.021","0.7656","1","0.39291","207.98649","0.334","2","0.26","26.30116","Edinburg, TX","-98.1607","-8.974",1,"0.296",158342,"El Cazador","SOLZXMY12A8C13BEA1","201.7","0.792","0.20704","160.67","1","4","0.533","Mi CorazA3n Y Mi Mente",1999
"0.310317337","ARWADDH1187B98FDBB","Home Town Hero","0","0.18","0.22089","0.725","0.22089","187.76771","0","1","1","34.05349","Los Angeles, California","-118.24532","-2.863",1,"0.856",542446,"Home Town Hero","SOSKUCS12A58A7955B","179.734","0.37","0.22089","156.202","1","4","0.881","Bleeds In Blue (Album Version)",2002
"0.434976032","ARMH10M1187FB4184F","Firehouse","0","0.169","1.66055","0.92","0.55886","258.2722","1.048","3","0.614","37.1573567501336","Wisconsin","-63.9333578685195","-7.178",1,"0.597",282985,"Good Acoustics","SOEMSEL12A8C133A42","245.806","0.569","0.28446","109.993","0.849958662","4","0.626","Don't Treat Me Bad",1990
"0.298448311","ARELVCU1187B98F3E5","Serpentine","0","0.07","0.90334","0.881","0.2941","248.08444","0.205","9","0.582","46.8132","Switzerland","8.22395","-5.927",1,"0.556",709587,"Beauty Queen","SOXYKNM12AB018D23A","242.149","1","0.2941","97.536","0.801007272","3","0.771","Boy & Girl (Feat. Fiona Daniel)",0
"0.37632596","ARC1CJB1187B99FCA4","Laurie Berkner","0","0.008","0.41318","0","0.06541","115.82649","0.206","0","0.661","37.1573567501336","Not available","-63.9333578685195","-15.304",1,"0.696",632827,"Buzz Buzz","SOHCSSG12A58A7CF2D","110.434","0.395","0.06541","171.743","0.943156702","4","0","I've Been Working on the Railroad",2001
"0.383210969","ARIT8YH1187FB43F30","Arthur Brown","1","0.842","2.30759","0","0.61271","297.03791","0","0","0.343","37.1573567501336","Whitby, Yorkshire, England","-63.9333578685195","-11.547",0,"0.429",15373,"The Crazy World Of Arthur Brown","SORFOYB12A6701FE39","291.73","0.903","0.04585","71.077","0.938765807","4","0.331","Time / Confusion",1968
"0.645872311","ARAXU5Z1187B98FECD","Gorillaz","2","0.041","0.41335","0","0.41335","230.47791","1.001","6","0.266","37.1573567501336","Not available","-63.9333578685195","-8.21",1,"0.361",20699,"Dirty Harry","SOINODQ12CF5826752","222.848","0.595","0.09972","96.179","1","3","0.617","Dirty Harry (Single Edit)",2005
"0.255666334","ARE04K31187B98C74F","Birdapres","0","0.092","0.93814","0","0.14014","234.57914","0","4","0.335","37.1573567501336","Not available","-63.9333578685195","-7.459",0,"0.24",491690,"New Recruits","SOWCTGJ12AB0184820","226.499","0","0.14014","150.087","1","4","0.975","None Missing",0
"0.26892279","ARBAGAS11F4C8461F0","Controlled Dissonance","0","0","0","0","0","424.85506","0.084","8","0.059","37.1573567501336","Not available","-63.9333578685195","-20.105",1,"0.414",463083,"For A Few Dollars More","SOAVASI12AB01899F3","414.917","0.769","0.16172","0","1","1","0","All Purpose Experiment",0
"0.322717856","ARM2D2V1187B9AEB4F","The Reverend Peyton's Big Damn Band","0","0.001","0.83239","1","0.32465","179.46077","0.531","0","0.039","37.1573567501336","Not available","-63.9333578685195","-6.988",1,"0.376",602681,"Big Damn Nation","SOZMKSN12AC96186C4","174.602","1","0.06695","118.167","0.942686799","4","0.709","My Old Man Boogie",2006
"0.324880872","ARAWNNA1241B9C726F","(hed) p.e.","0","0.082","0.20403","0","0.20403","12.95628","0.148","2","0","37.1573567501336","Not available","-63.9333578685195","-19.408",1,"0",633243,"New World Orphans","SOQTDME12AB0183F30","12.956","0.915","0.20403","106.681","1","5","0.668","A Soldiers Intro",0
"0.531213287","ARFSPOV1187B9B2363","Basement Jaxx","4","0.138","0.54388","0.559","0.23928","521.79546","0","3","0.498","37.1573567501336","London, England","-63.9333578685195","-4.523",0,"0.403",554603,"Feelings Gone (feat. Sam Sparro)","SOMRZTC12AB01884CC","517.909","0.674","0.08699","197.011","0.999984291","3","1","Feelings Gone (feat. Sam Sparro) (Joachim Garraud Remix)",0
"0.385567523","ARWQ2DR1187B98FF28","Ma Rainey","0","0.889","1.52658","0.693","0.1111","179.61751","0.403","10","0.794","32.46292","Columbus, GA","-84.98763","-16.358",1,"0.788",750556,"Night Shift Blues","SODPFQN12AB0182AE2","175.914","0.411","0.1111","85.506","1","4","0.405","Night Time Blues",2005
"0.507965802","ARYO9BU1187B9ADA88","Porcupine Tree","4","0.463","2.33815","0.463","2.33815","162.06322","1.449","5","0.016","37.1573567501336","Not available","-63.9333578685195","-25.745",1,"0.508",194440,"On The Sunday Of Life","SOJNQAS12A8C134963","152.276","0.137","1.66829","44.816","1","1","0","Music For The Head",1991
"0.225860545","ARZVZRN1241B9C4B14","Mister Ries","0","0.007","0.72649","0.915","0.35207","180.13995","0","11","0.261","37.1573567501336","Not available","-63.9333578685195","-14.365",1,"0.395",598158,"Rotterdam EP","SOLXPOJ12AC468AC3F","180.14","1","0.16533","160.006","0.930864023","4","0","Fuck You",0
"0.355491136","ARJRF841187B9B7F9A","Max Steiner","1","0.288","2.76263","0.65","0.92311","163.39546","4.493","3","0.039","48.20254","Vienna, Austria","16.3688","-13.629",1,"0.518",796065,"Gonjhe With the Wind & Golden Earrings","SOFXMHL12AB01850EF","150.494","0.119","0.92311","99.219","1","5","0.657","( Gone With the Wind) Bonnies Fatal Pony Ride",0
"0.576201966","ARE8GLF1187FB52532","Red Hot Chili Peppers","3","0.135","0.28097","0.591","0.28097","203.96363","0.246","0","0.109","37.1573567501336","Not available","-63.9333578685195","-5.735",1,"0.255",44355,"Red Hot Chili Peppers","SOAZXQK12A6D4F9D99","189.788","0.851","0.28097","110.875","0.936098431","4","0.782","Buckle Down (2002 Digital Remaster)",0
"0.301246881","ARHCERP1187B9912A5","Glen Washington","0","0.074","0.49535","1","0.12266","237.19138","0.193","5","0.542","37.1573567501336","Not available","-63.9333578685195","-7.485",1,"0.503",420109,"Number One Girl","SOTLPCJ12AB0189D0C","237.191","0.542","0.12266","161.961","0.951023541","5","0.291","Number One Girl",0
"0.417351056","ARDGPFY1187B9A371B","Long Beach Dub Allstars","0","0.031","0.32043","1","0.32043","205.11302","0.258","7","0.802","37.1573567501336","Not available","-63.9333578685195","-1.869",0,"0.566",46449,"Wonders Of The World","SOSCQEX12A6D4F965A","201.485","0.888","0.32043","150.573","1","4","0.349","Free Love",2001
"0.491828704","ARBM57Q1187B9AF97C","James Horner","2","0.005","3.03585","0.319","2.11895","197.38077","7.454","0","0.596","34.05349","Los Angeles, CA","-118.24532","-29.407",1,"0.555",314742,"Cocoon: The Return","SOZCBCO12A8C142714","190.868","0.031","2.11895","129.237","1","4","0.297","Good Friend",2000
